"ser_id";"ser_nombre";"ser_fk_empresa"
2232;"GUARDA POLVO LADO  CAJA";1
2233;"CAMBIO COPELA AMORTIGUADOR";2
2234;"CAMBIO RODAMIENTO COPELA";2
2235;"CAMBIO  ACEITE HIDRAULICO";1
2236;"TIENE UN CAUCHO ROTO POR DENTRO REVISARLO";1
2237;"TIENE UN RUIDO AL ALDO IZQ DELANTERO AL GIRAR ";1
2238;"M.O CAMBIO TIJERA Y RODAMIENTO ";1
2239;"CORRECCION CAMBER TRASERO IZQUIERDO ";2
2240;"CORRECCION CAMBER TRASERO DERECHO";2
2241;"ALINEACION DOBLE Y ROTACION DE LLANTAS";2
2242;"ALINEACION DE CAMIONETA";2
2243;"AJUSTA SUSPENSION";1
2244;"RECTIFICADA DE RIN";1
2245;"CAMBIO DE BOMBILLO H7";2
2246;"GRADUACION FRENOS TRASEROS";1
2247;"M.O CAMBIO DE MANGUERA Y TUBO REFRIGERACION ";1
2248;"DESPINCHADA";1
2249;"M.O CAMBIO PASTILLAS FRENOS";1
2250;"BALANCEO 4 RUEDAS";2
2251;"M.O CAMBIO DE ACEITE TRAE TODO EL CLIENTE";1
2252;"REVISION DE FRENOS GENERAL";1
2253;"CAMBIO RODAMIENTOS CAÒA DIRECCION";1
2254;"SOPORTE SUPERIOR DE CAJA INST";1
2255;"CAUCHOS CENTRALES";1
2256;"CAMBIO DE ACEITE 10 W 40 ELF Y FILTROS";1
2257;"4 RECTIFICACIONES DE RIN";2
2258;" RECTIFICAR RIN";2
2259;"ARREGLO CONTROL DE CAMBIOS";1
2260;"REVISAR GUAYA VELOCIDAD";1
2261;"2 BALANCEOS";2
2262;"DESARMAR Y REVISAR CAJA";1
2263;"EMPAQUETAR CARBURADOR";1
2264;"RECTIFICAR 1 RIN";2
2265;"RECTIFICAR 2 RINES";2
2266;"REVISAR TESTIGO DE ACEITE";1
2267;"CAMBIAR CAUCHOS DE EJE";1
2268;"RECTIFICAR 3 RINES";2
2269;"MANTENIMIENTO BANDAS TRASERAS";1
2270;"REVISAR BOMBA INYECCION";1
2271;"MANO DE OBRA CAMBIO PASTILLAS , DISCOS REVISION FR";1
2272;"REVISION FRENOS  GENERAL";1
2273;"MANO DE OBRA ELECTRICO";1
2274;"ALINEACI”N DOBLE BALANCEO 4 RUEDAS ";2
2275;"REVISAR CARBURADOR ";1
2276;"BAJAR -MONTAR CAJA ";1
2277;"ALINEACION SENSILLA";2
2278;"ROTACION DE LLANTAS  ";2
2279;"ALINEACION Y BALANCEO - ROTACI”N LLANTAS";2
2280;"CAMBIO DE PASTILLAS LAS TRAE ";1
2281;"CORREA DE ACCESORIOS LA TRAE ";1
2282;"EMAPACAR ENFRIADOR ACEITE";1
2283;"GARANTIA CAMBIO DE EMPAQUE BOMBA AGUA";1
2284;"REVISION DE SUSPENSION";2
2285;"RECTIFICAR ROSCAS Y PROTECTOR";1
2286;"CAMBIO TERMINALES DE DIRECCION";2
2287;"REVISAR BANDAS Y PASTILLAS";1
2288;"ROBO DE COMPUTADOR";1
2289;"CAMBIO DE ACEITE CAJA";1
2290;"ABONO 1370000";1
2291;"ABONO 1130000";1
2292;"BAJAR SUSPENSION Y REVISAR EMPAQUES";1
2293;"BAJAR SUSPENSION REVISAR";1
2294;"CAMBIO DE ACEITE Y FILTRO ACEITE";1
2295;"CAMBIO DE PASTILLAS TRASERAS";1
2296;"RECTIFICAR 4 RINES";2
2297;"LLEGO EN GRUA RECALENTADA";1
2298;"DIAGNOSTICO FALLA MOTOR";1
2299;"ABONO 210000";1
2300;"REVISAR TANEQUE DE GASOLINA Y BOMBA ";1
2301;"DESMONTAR APOYA BRAZO";1
2302;"CAMBIO TERMINAL DIRECCION";1
2303;"ALINEACION DOBLE CAMIONETA";2
2304;"LAVADO MOTOR Y GENERAL";1
2305;"CORRECION CAMBER DELANTEROS";1
2306;"CAMBIO DE ACEITE CON  FILTRO DE AIRE ";1
2307;"CORRECCION CAMBER TRASEROS";1
2308;"2 CUARTOS ACEITE";1
2309;"CAMBIO BUJES ESTABILIZADORA Y TIRANTA";1
2310;"MANO DE OBRA CAMBIO DE  BASES, TEMPLETES";1
2311;"MANO DE OBRA ARREGLO ARRANQUE";1
2312;"REVISION LIQUIDOS Y FLUIDOS";2
2313;"ALINEACION  DOBLE";2
2314;"VALIDAR TESTIGO DE TEMPERATURA, REVISAR IGUALMENTE";1
2315;"MANO DE OBRA CORTO EN CABLE ";1
2316;"CAMBIO DE RODAMIENTOS DELANTEROS CON ABS";1
2317;"REVISAR RUIDO CORREAS";1
2318;"RUIDO AL GIRAR DIRECCION";1
2319;"CAMBIO DE ACEITE 5 W 30 MOTOCRAFT Y FILTROS ";1
2320;"CAMBIO DE TIJERA   ";2
2321;"SE LE SALIO EL ACEITE,";1
2322;"REVISA DIRECCIOBN";1
2323;"MANO DE OBRA CAMBIO KIT REPARTICION";1
2324;"LO TRAE EL CLIENTE";1
2325;"MANO DE OBRA  CAMBIO KIT REPARTICION";1
2326;"CAMBIO DE DISCOS";2
2327;"CAMBIO RODAMIENTO LADO DERECHO, REVISION DE BOMBA ";1
2328;"REVISION DE CAJA DIRECCION ";1
2329;"CAMBIO BUJES DE TIJERAS";2
2330;"CAMBIO BRAZOS AXIALES";2
2331;"TIJERA IZQUIERDA CON MANO DE OBRA";1
2332;"CAMBIO DE RODAMIENTO  ";1
2333;"CAMBIO DE CUERPO ACELERACION DE LA 243";1
2334;"CLIENTE INFORMA QUE CAMBIA BOMBA EN EL CAMBIO ANTE";1
2335;"CLIENTE SOLICITA QUE UN CUARTO LLEVA PARA EL COLOC";1
2336;"M.O CAMBIO DE TIJERA";1
2337;"EL CLIENTE TRAE REPUESTOS";1
2338;"MAMO DE OBRA";2
2339;"CORREGIR  FALLA MOTOR ";1
2340;"CAMBIO MU—ECOS ESTABILIZADORA";2
2341;"REVISION Y MANTENIMIENTO DE FRENOS";1
2342;"GRADUAR BANDAS  ";1
2343;"REVISION GEMERAL DE SUSPENSION";2
2344;"REVISAR Y COMPLETAR NIVELES DE FLUIDOS";2
2345;"CAMBIO CANISTER";1
2346;"CAMBIAR RODAMIENTO, CAMBIAR SOPORTE, CAMBIAR AMORT";1
2347;"ARREGLO VIDRIOS  GENERAL ";1
2348;"REVISION BENDIX";1
2349;"CAMBIO DE BENDIX MANO DE OBRA ";1
2350;"LAVADO VEHICULO";1
2351;"MANO OBRA CAMBIO CINTILLA Y BENDIX";1
2352;"REVICION TRASMICUION Y LA DOBLE ";1
2353;"REVISION TRANSMISION Y LA DOBLE";1
2354;"REVISAR RUIDO COSTADO IZQUIERDO";1
2355;"ARREGLO CAJA AUTOMATICA";1
2356;"MANO DE OBRA CAMBIO MU—ECOS";1
2357;"MANO DE OBRA CAMBIO BOMBA AGUA";1
2358;"SE HIZO EL 23 DE ABRIL PERO NO CARGO LA ORDEN ";1
2359;"CAMBIO DE PILA COMBUSTIBLE";1
2360;"CORREGIR RUIDO CORREA ACCESORIOS ";1
2361;"COMPLETAR REFRIGERANTE";1
2362;"REVISAR TOCEDERA MOTOR";1
2363;"MANTENIMIENTO LIMPIEZA Y ENGRACE DE PUNTAS DE EJE";2
2364;"ABONO 50000 ";1
2365;"CAMBIAR CAJA TRANSFER ";1
2366;"GARANTIA 1 AÒO";1
2367;"CORRECCION DE LOS 4 CAMBER";2
2368;"SENSOR SKP";1
2369;"INSPECCION DE FRENOS";1
2370;"MANTENIMIENTO DE LOS  80.000KM";1
2371;"PASTILLAS FRENOS INSTALADAS";1
2372;"M.O REVISION DE FRENOS Y SINCRONIZACION";1
2373;"SE HIZO EL CAMBIO EL 4 DE  ABRIL 2022, NO QUEDO LA";1
2374;"MANTENIMIENTO DE LOS 20.000KM";1
2375;"PERSISTE PROBLEMA ELECTRICO";1
2376;"BUJES BARRA ESTABILIZADORA";1
2377;"REVISION VOLANTE";1
2378;"CAMBIO DE PERA DE REVERSO";1
2379;"SICRONIZACION MOTOR ";1
2380;"VALIDAR SI SE CONSIGUE UNIDAD, BOMPER Y LADO IZQUI";1
2381;"ALINEACION  Y BALANCEO";1
2382;"CORRECCION CAMBER X4 ";1
2383;"PERDIDA FUERZA ";1
2384;"CAMBIO TIJERAS ";1
2385;"RECTIFICADA DE RIN  X 4";1
2386;"REVISAR FUGA ACEITE  ";1
2387;"MANO DE OBRA REPARACION CAJA";1
2388;"TIJERAS , CAJA, RECTIFICACION RINES MANO DE OBRA";1
2389;"SE HACE ORDEN PARA GUARDAR NO APARECIA EN EL SISTE";1
2390;"08/11/2021 KM 95668";1
2391;"ABONO 120000 PARA KIT REPARTICION";1
2392;"MANO DE OBRA SUSPENSION DELANTERA GENERAL ";1
2393;"RECOGE LEIDY  LOZADA  CC 1016005103";1
2394;"3208092929";1
2395;"REVISION DE  FRENOS GENERAL";1
2396;"REVISION Y AJUSTE DE SUSPENSION";2
2397;"CAMBIO BUJES Y AJUSTE SUSPENSION";1
2398;"EMPACAR MOTOR";1
2399;"LLEGA EN GRUA , CARTER ROTO";1
2400;"REVISAR ACELERACION EN LAS MA—ANAS, CUERPO ACELERA";1
2401;"SE LE REFCOMIENDA  REALIZARCE CAMBIO DE BOMBA AGUA";1
2402;"CAMBIO DE CILINDROS FRENOS";1
2403;"TIENE UN SONIDO LA CORREA DE REPARTICION DON HUGO ";1
2404;"SE HACE AJUSTE DE SALDO A FAVOR ANTERIOR POR 40.00";1
2405;"MANO DE OBRA CAMBIO TERMOSTATO MANGUERAS";1
2406;"CAMBIO  RETENEDOR ";1
2407;"CAMBIO DE PERA DE ACEITE ";1
2408;"MANO DE  OBRA SUSPENSION DELANTERA GENERAL";1
2409;"CAMBIO ROTULA TIJERA";2
2410;"MANO DE OBRA CAMBIO CUERPO ACELERACION";1
2411;"CAMBIO FILTROS";1
2412;"REPUESTO LLANTA";1
2413;"CAMBIO DE ACEITE 10 W 40 ELF  Y FILTROS ";1
2414;"REVISION Y MANTENIMIENTO DE FRENOS";2
2415;"REVISION FRENOS , AJUSTE SUSPENSION GENERAL Y LIQU";1
2416;"CAMBIO DE EXOSTO";1
2417;"RECALENTAMIENTO MOTOR";1
2418;"ARREGLO RADIADOR  ";1
2419;"GARANTIA 3 MESES";1
2420;"KM REAL 75287";1
2421;"SE DEVUELVE 180.000 POR BAMBA CLIENTA ENTREGA LA B";1
2422;"BANDAS INSTALADAS ";1
2423;"CAMBIO DE ACEITE  Y FILTROS ";1
2424;"CAMBIO DE ACEIT Y FILTROS ";1
2425;"SE REALIZA MANTENIMIENTO Y AJUSTE EN SUSPENSION GE";1
2426;"SE DA ALINEACION Y BALANCEO COMO ATENCION A CLIENT";1
2427;"MANTENIMIENTO Y AJUSTE SUSPENSION GENERAL";1
2428;"REVISAR RECALENTAMIENTO MOTOR";1
2429;"Y CAMBIO RADIADOR";1
2430;"REVISAR NIVELES DE LIQUIDOS";2
2431;"REVISION CAJA Y EJES ";1
2432;"BAJAR MILLARE , ROTO RADIADOR CALEFACCION";1
2433;"REVISION SUSPENSIO GENERAL Y FRENOS";1
2434;"KM 141676 REAL";1
2435;"GRADUACION DE BANDAS";1
2436;"GRADUACION DE BANDAS Y CEPILLADA";1
2437;"TUBO BOMBA HIDRAULICA";1
2438;"1/4 ACEITE HIDRAULICO";1
2439;"BRAZO AXIAL IZQUIERDO";1
2440;"MANO DE OBRA CAMBIO TUBO ";1
2441;"MANO DE OBRA   CAMBIO BRAZO AXIAL";1
2442;"REVISAR ARRANQUE Y CREMALLERA";1
2443;"CAMBIO DE TERMOSTATO";1
2444;"BARILLA DE MEDIR ACEITE";2
2445;"NO SE GENERA COBRO DE MANO DE OBRA ";1
2446;"ARREGLO PASADORES";1
2447;"VULCANIZAR TIJERAS";1
2448;"CAMBIO0 BOMBA AGUA";1
2449;"DON HUGO AUTORIZO DESCUENTO";1
2450;"SE DAN POR GARANTIA ";1
2451;"SE DAN POR GARANTIA  A ESE PRECIO ";1
2452;"REVISION SUSPENSION DELANTERA Y TRASERA ";1
2453;"REVISION DIRECCION ESTA VIBRANDO DEMASIADO OTRA VE";1
2454;"POSIBLE DAÒO EN EXOSTO";1
2455;"REVISAR CONSUMO DE GAOLINA, POSIBLE SINCRONIZACION";1
2456;"REVISAR TAPA DE GASOLINA";1
2457;"SIRVIO CATALIZADOR DE PRUBA ";1
2458;"SIRVIO CATALIZADOR DE PRUEBA";1
2459;"FECHA Q SE HIZO CAMBIO 24/05/2022";1
2460;"FECHA DE TRABAJO 05/05/2022";1
2461;"COMPLETAR NIVEL DE ACEITE HIDRAULICO";2
2462;"REVISION Y LIMPIEZA DE FRENOS";2
2463;"RUIDO CAJA, POSIBLE DA—O";1
2464;"ARREGLO TAPA GASOLINA ORING";1
2465;"JUEGO DE BANDAS INSTALADAS";1
2466;"MANO DE OBRA CORREGIR FUGA";1
2467;"CAMBIO DE TIJERA DERECHA";1
2468;"SE DESCUENTA 50000 PENDIENTE SALDO TIJERA ";1
2469;"ARREGLO CONTROL ELECTRONICO Y MANO DE OBRA ";1
2470;"REVISAR RUIDO TRASERO TRANSMISION";1
2471;"REVISAR BOSTER";1
2472;"ABONO 350000 ";1
2473;"ARREGLO SOPORTE SUPERIOR DE CAJA";1
2474;"JUEGO DE BUJIAS INSTALADAS ORG";1
2475;"CORREGIR FRENADO LLANTA TRASERA";1
2476;"SERVICIO DE PRENSA  ";1
2477;"GRADUACION DE FRENOS  ";1
2478;"RECTIFICAR BANDAS";1
2479;"CORRECCION 3 CAMBER ";1
2480;"DOSMONTAJES DE LLANTAS ";1
2481;"MANO DE OBRA CAMBIO DE AMORTIGUADORES";1
2482;"REVISAR EJE DELANTERO IZQUIERDO ";1
2483;"KILOMETRAJE REAL 65000";1
2484;"AJUSTE SUSPENSION  ";1
2485;"REVISION DE FRENOS Y  AJUSTE DE BANDAS ";1
2486;"DON HUGO LE HACE DESCUENTO QUEDA EN 700.000";1
2487;"DESISTALACION DE CALEFACCION";1
2488;"DESISTALACION MANGUERAS CALEFACCION";1
2489;"KILOMETRAJE REAL 72582";1
2490;"M.O CAMBIO BOMBA AGUA";1
2491;"CAMBER Y CONVERGENCIA TRASERA DERECHA";2
2492;"CORRECION DE DOS CAMBER";1
2493;"RECTIFICADA DE 4 RINES";1
2494;"RECTIFICAR 4 RINES";1
2495;"5 MOMTAJES DE LLANTAS";2
2496;"SOLDAR ESPARRAGOS";1
2497;"CAMBIO CORREA REPARTICION Y BOMBA AGUA";1
2498;"M.O CAMBIO DISCOS Y PASTLLAS";1
2499;"M.O CAMBIO DE MU—ECOS Y COPELAS ";1
2500;"CAMBIO DE TUBO PULPO ";1
2501;"MANO DE OBRA CAMBIO MU—ECOS Y COPELAS , AJUSTAR SU";1
2502;"CAMBIO TIJERA ";2
2503;"CAMBIO DE BANDAS";2
2504;"GARANTIA 50000 KM ";1
2505;"MANTENIMIENTO DE CULATA";1
2506;"MANTENIMIENTO CILINDRO Y LIMPIEZA DE PASADORES";1
2507;"MANO DE OBRA CAMBIO CLOSH";1
2508;"M.O  CAMBIO DE COPELAS Y MU—ECOS";1
2509;"MANO DE OBRA CAMBIO DE TIJERA";1
2510;"EL CLIENTE ALINEA Y BALANCEA DONDE COMPRA LLANTAS";1
2511;"CAMBIO EMBRAGUE ";1
2512;"REVISAR SISTEMA DE REFRIGERACION";1
2513;"REVISAR ACELERACION DE MOTOR";1
2514;"DIAGNOSTICO PARA POSIBLE SINCRONIZACION";1
2515;"SE LE INDICA A CLIENTE QUE SE DEBE CAMBIAR BOMBA A";1
2516;"BOMBA DE AGUA, NO AUTORIZA CAMBIO";1
2517;"CAMBIO BUJES DE BARRA ESTABILIZADORA";2
2518;"REVISAR ELEVADRIOS CONDUCTOR";1
2519;"ALINEACION    ";1
2520;"MANTENIMIENTO  FRENOS";1
2521;"CORREGIR FUGA DE ACEITE";1
2522;"CAMBIAR TARRO EXOSTO";1
2523;"CAMBIAR TAPA RADIADOR";1
2524;"CAMBIO DE AMORTIGUADORES TRASEROS";2
2525;"DESMONTAR Y MONTAR CUNA";2
2526;"VALORES ANTES DE IVA";1
2527;"SE SALIO EL AGUA , ";1
2528;"MANO DE OBRA CAMBIO DE CLOSH";1
2529;"CAMBIO SENSOR DE PRESION DE AIRE";2
2530;"ALINEACION , BALANCEO Y CORRECION DE CAMBER";1
2531;"REVISION GENERAL DE FRENOS";2
2532;"CAMBIAR EXOSTO";1
2533;"MANO DE OBRA CORREGIR FUGA ACEITE";1
2534;"REVISAR RUIDO SOPORTE MOTOR";1
2535;"CAMBIO CAUCHOS Y TIRANTAS";1
2536;"REVISION GENERAL  ";1
2537;"MANO DE OBRA CAMBIO EJE ";1
2538;"REVISAR FUGA AGUA ";1
2539;"CLIENTE UTILIZA ABONO PARA OTRO TRABAJO CAMBIO TUB";1
2540;"AJUSTE DE RODAMIENTOS";2
2541;"CAMBIO DE TUBO CALEFACCION";1
2542;"DESCUENTO ABONO 100000";1
2543;"CAMBIAR POLEA ALTERNADOR ";1
2544;"CAMBIO  DE TIJERAS";2
2545;"HALLAZGOS.. ";1
2546;"RECTIFICAR ROSCA TAPON DE ACEITE";1
2547;"REEMPLAZAR TARRO DE AGUA";1
2548;"TENER EN CUENTA REVISION BOMBA DE DIRECCION";1
2549;"LA COMPRENSION EN LOS CILINDROS ESTA  140 ";1
2550;"PAGO SALDO ANTERIOR";1
2551;"GARANTIA DE DISCOS 2.0";1
2552;"RECTIFICACION RIN ";1
2553;"CAMBIO GUAYA CLOSH";1
2554;"REVISAR SENSOR  PARA CAMBIO";1
2555;"REVISAR LA CAJA AUTOMATICA";1
2556;"JUEGO BUJIAS  ORG INSTALADAS";1
2557;"VEHICULO JALONEA PARA UN LADO DERECHO";1
2558;"POSIBLE FUGA REFRIGERANTE";1
2559;"CAMBIO  FILTRO AIRE ACONDICIONADO";1
2560;"CAMBIO DE VALVULA       ";1
2561;"REVISAR ENFRIADOR ";1
2562;"REVISAR ENFRIADOR ACEITE";1
2563;"PLACA ERRADA , ESTA NO TIENE VALIDEZ";1
2564;"MANO DE OBRA CAAMBIO KIT REPARTICION Y BOMBA AGUA";1
2565;"CAMBIO CAUCHO PUNTA DE EJE";2
2566;"CAMBIO DE  ENFRIADOR ACEITE, LO TRAE CLIENTE";1
2567;"RECTIFICADA DE CAMPANAS";1
2568;"GRADUACION FRENOS  ";1
2569;"CAMBIO DE CLOSH LO TRAE CLIENTE";1
2570;"CAMBIO ENFRIADRO CLIENTE TRAE REPUESTO";1
2571;"CAMBIO CLOSH CLIENTE TRAE REPUESTO";1
2572;"SE LE INFORMA A CLIENTE QUE SE DEBE CAMBIAR ";1
2573;"LA BOMBA DE AGUA INFORMA Q EL PROXIMO CAMBIO ";1
2574;"LA BOMBA DE AGUA INDICA Q EL PROXIMO CAMBIO";1
2575;"REVISION SISTEMA CLOSH";1
2576;"CLIENTE NO AUTORIZA CAMBIO BOMBA AGUA";1
2577;"CORREGIR FUGAS PULPO";1
2578;"TOLERAR SISTEMA CLOSH";1
2579;"REPARACION DE CAJA";1
2580;"REPARACION DE CAJA REVISAR FRENOS Y SUSPENSION";1
2581;"RECTIFICADORA SENTADA Y LIMPIEZA";1
2582;"CAMBIO DE COPELAS  ";2
2583;"RTORNILLO TENSOR CORREA ALTERNADOR ";1
2584;"TORNILLO TENSOR CORREA ALTERNADORNADOR ";1
2585;"REVISAR EJES DELANTEROS";1
2586;"CAMBIO ACEITE CASTROL10W40 Y FILTROS ";1
2587;"FILTRO AIRE   ";1
2588;"LIMPIEZA 25 CONECTORES ELECTRONICOS";1
2589;"MANO DE OBRA REVISION SUSPENSION GENERAL";1
2590;"CAMBIO DE RETEN ";1
2591;"ARREGLO TORNILLO ALTERNADOR Y CORREA";1
2592;"MANO DE OBRA  CAMBIAR EJES, ARREGLO CARDAN Y AJUST";1
2593;"EL CAMBIO DE RETEN LO HIZO HERNANDO ";1
2594;"ARREGLO CAJA AUTOMATICA CON CONVERTIDOR ";1
2595;"MANO DE OBRA CAMBIO COPELAS  ";1
2596;"BOMBA AGUA CLIENTE NO AUTORIZA";1
2597;"CAMBIO DE CUERPO ACELERACION LO TRAE CLIENTE";1
2598;"SE LE ACLARA GARANTIA DONDE LO COMPRO";1
2599;"MANO DE OBRA AJUSTE SUSPENSION GENERAL";1
2600;"CANBIOD DE RODAMIENTO";1
2601;"CAMBIO DE RETENES EJE LEVAS ";1
2602;"LATONERIA Y PINTURA ARREGLOS CHAPA";1
2603;"CAMBIO SENSOR ACEITE ";1
2604;"SE LE INFORMA AL CLIENTE QUE EL TUBO CALEFACCION E";1
2605;"REVISION DE COMPUTADOR";1
2606;"GARANTIA 6 MESES";1
2607;"GARANTIA 12 MESES ";1
2608;"SE COMPLETA LIQUIDO HIDRAULICO";1
2609;"SE REVISAN NIVELES GENERAL ";1
2610;"EL VEHICULO SE SCANEA";1
2611;"SE REVISAN NIVELES DE LIQUIDOS";1
2612;"RECTIFICADA DE TORNILLOS";1
2613;"SUSPENSION DE GAS";1
2614;"SUSPENDER SISTEMA DE GAS";1
2615;"REVISAR CAMBIOS ";1
2616;"TAPONES EJE DE LEVAS ";1
2617;"CLIENTE TRAJO LOS REPUESTOS EN LA INSTALACION";1
2618;"CAMBIO RESORTES";1
2619;"REVISAR BOMBA GUA";1
2620;"GARANTIA AMORTIGUADOR";1
2621;"MANO DE OBRA CAMBIO GUAYAS";1
2622;"SE DEVUELVE 450.000 ";1
2623;"SE INSTALAN AMORT, TRAIDOS POR CLIENTE NO SE COBRA";1
2624;"CAMBIO DE RODAMIENTOS   ";1
2625;"REVISAR RODAMIENTOS   ";1
2626;"CAMBIAR BENDIX ARRANQUE";1
2627;"CAMBIO DE DISCOS Y PASTILLAS   ";1
2628;"REVISAR FRENOS Y PASTILLAS";1
2629;"ISPECION GENERAL";1
2630;"INSPECCION GENERAL";1
2631;"RETENEDORES EJE LADO CAJA";1
2632;"MANO OBRA CORRECION TIEMPO Y TAPONES";1
2633;"MANO DE OBRA CAMBIO GUAYA CLOSH";1
2634;"MANTENIMIENTO FRENO TRASERO";1
2635;"MANO DE OBRA REVISION FRENOS Y CAMBIO DE RETENEDOR";1
2636;"MANO DE OBRA CAMBIO MANGUERA REFRIGERACION";1
2637;"CAMBIO COPELAS DE AMORTIGUADORES DELANTEROS";2
2638;"CAMBIO GUARDAPOLVO AMORTIGUADORES DELANTEROS";2
2639;"CAMBIO RODAMIENTO AMORTIGUADOR DERECHO";2
2640;"LIMPIEZA PROCTECTOR E INSUMO";1
2641;"DECALADOR ACEITE";1
2642;"DIAGNOSTICAR RUIDO LADO DERECHO LLANTA ";1
2643;"MANO OBRA CAMBIO COPELAS, SOPORTES MOTOR Y CAJA ";1
2644;"CORREGIR FALLA MOTOR Y EMPAQUETADURA ";1
2645;"REVISAR OLOR A GASOLINA ";1
2646;"PASAR A TECNOMECANICA";1
2647;"CAMBIO DE ACEITE 20 W 50  ";1
2648;"ACEITE CAJA, CLOSH Y MANO DE OBRA ";1
2649;"ARREGLO CUNA Y MANO DE OBRA";1
2650;"AMORTIGUADORES TRASEROS ORG INSTALADOS";1
2651;"MANO OBRA CAMBIO DISCOS Y PASTILLAS";1
2652;"SALDO FACTURA ANTERIOR";1
2653;"REVISION DE LUCES";1
2654;"VEHICULO PASADO DE ACEITE  1000KM ";1
2655;"REVISAR CONSUMO AGUA";1
2656;"CAMBIAR EMPAQUETADURA TAPA VALVULAS";1
2657;"SINCRONIZACION MOTOR *";1
2658;"CAMBIO DE ACEITE TRANSMISION ";1
2659;"ROTACION DE LLANTAS*";1
2660;"CAMBIO DE ACEITE TRANSMISION *";1
2661;"ALINEACION BALANCEO Y ROTACION LLANTAS *";1
2662;"CAMBIO DE MU—ECOS Y CAUCHOS";1
2663;"EMPAQUETADURA CARTER";1
2664;"EMPAQUETAR CULATA";1
2665;"CAMBIO DE ACEITE Y FILTROS 10 W 40 CASTROL";1
2666;"FILTRO ACEITE ";1
2667;"PAGO DONDE NATI";1
2668;"CAMBIO DE AGUA POR REFRIGERANTE";1
2669;"CAMBIO EMPAQUETADURA TAPA VALVULAS Y BOMBA ";1
2670;"CAMBIO DE BOSTER";1
2671;"PRUEBA CUERPO DE ACELERACION";1
2672;"REVISAR PRESION COMBUSTIBLE Y PRUEBA CUERPO ACELER";1
2673;"CAMBIO EMAPQUETADURA TAPAVALVULAS Y CAMBIO BOMBA A";1
2674;"HACER JUEGO DE LLAVE";1
2675;"COLOCAR TORNILLO PLACA";1
2676;"INSTALAR BOSTER ";1
2677;"PRUEBA HIDROSTATICA CULATA ";1
2678;"CAMBIO DE ACEITE 10 W 40 CASTROL Y FILTROS";1
2679;"CAMBIO DE ACEITE 10 W 40 CASTROL SELLADO Y FILTROS";1
2680;"ARREGLO O CAMBIO TUBO DIRECCION ";1
2681;"CRUCETAS, CARDAN , COOPLER MANO DE OBRA  ";1
2682;"HACER PRUEBA COMPRENSION";1
2683;"CAMBIO PUNTAS EJES";1
2684;"MANO DE OBRA  SUSPENSION ";1
2685;"CAMBIO DE ACEITE 10 W 30 MOBIL Y FILTROS";1
2686;"MANO DE OBRA CAMBIO DE MU—ECO COPELAS Y TIJERA ";1
2687;"AJUSTE DE SUSPENSION";1
2688;"CAMBIO  KIT REPARTICION ";1
2689;"CAMBIO DE ACEITE 10 W 40 CASTROL  Y FILTROS ";1
2690;"REVISION Y GRADUACION DE FRENOS";1
2691;"PERSISTE PERDIDA AGUA";1
2692;"REVISAR RUIDO LLANTA TRASERA";1
2693;"MANO DE OBRA CAMBIO GUARDAPOLVO EJE";1
2694;"RETIRO DE GAS ";1
2695;"COTIZAR PINTURA Y LATONERIA ";1
2696;"CAMBIO DE SOPORTES DE AMORTIGUADOR";2
2697;"LIMPIAR FRENOS TRASEROS";1
2698;"AMORTIGUADORES DELANTEROS ORG  INSTALADOS";1
2699;"CAMBIO DE COPELAS  ";1
2700;"CAMBIO TUBO Y CAMBIO EMPAQUE CULATA";1
2701;"CORREGIR PROBLEMA ELECTRICO";1
2702;"REVISAR LLANTAS ";1
2703;"REVISAR POR QUE LOS CAMBIOS ENTRAN AVECES FORZADOR";1
2704;"VALIDAR PARA INFORMAR A CLIENTE SOBRE SUAVIZADOR C";1
2705;"REVISAR CORREA REPARTICION";1
2706;"CAMBIAR GUAYA CLOSH";1
2707;"CAMBIO DE ACEITE  10 W 40 CASTROL Y FILTROS";1
2708;"CAMBIO ACEITE 10 W 40 ELF Y FILTROS ";1
2709;"BOTA AGUA POR EL DESFOGUE";1
2710;"ALINEACION    ";2
2711;"RECTIFICADA CAMPANAS";1
2712;"4 BALANCEO";2
2713;"REVISION GENERAL DE SUSPENSION";2
2714;"ACEITE 20 W 50 NISSAN";1
2715;"CAMBIO ACEITE 20 W 50 NISSAN Y FILTROS";1
2716;"MANO DE OBRA CAMBIO RODAMIENTO";1
2717;"REGRABACION MOTOR ";1
2718;"CAMBIO DE ACEITE 10 W 30 CASTROL Y FILTROS";1
2719;"CAMBIO TAPONES CULATA";1
2720;"KIT REPARTICION PARA REVISAR SI TOCA CAMBIARLO";1
2721;"REVISION  GENERAL FRENOS ";1
2722;"RAYON PUERTA LADO DERECHO TRASERO";1
2723;"GUARDABARROS TRASERO DERECHO ROTO";1
2724;"GOLPE CAPO";1
2725;"MANO OBRA CAMBIO MU—ECOS";1
2726;"COLOCAR ABRAZADERA MOCO AIRE";1
2727;"RECTIFICAR DOS RINES";1
2728;"CAMBIO DE CARTER";1
2729;"BUJES TIJERA ";1
2730;"CAMBIO DE ACEITE 15 W 40 Y FILTROS";1
2731;"CAMBIO DE BUJES TIJERA";1
2732;"CAMBIO DE BUJES TIJERA ";1
2733;"KM REAL 133572";1
2734;"DIAGNOSTICO SUSPENSION GENERAL ";1
