"pr_id";"pr_fk_marca";"pr_nombre";"pr_cantidad";"pr_codigo";"pr_activos";"pr_salida";"pr_valor";"pr_adquisicion";"pr_fk_empresa"
1664;10;"SENSOR CUERPO ACELERACION";0;"0";0;0;0.0;0.0;1
1665;10;"DISCOS  FRENOS";0;"0";0;0;0.0;0.0;1
1666;10;"CLOSH ";0;"0";-5;5;0.0;0.0;1
1667;10;"CAMBIO DE ACEITE 15 W 40";0;"0";0;0;0.0;0.0;1
1668;10;"CAMBIO ACEITE 15 W 40 CON FILTROS";0;"0";0;0;0.0;0.0;1
1669;10;"CORRECION CAMBERS DELANTEROS";0;"0";0;0;0.0;0.0;1
1670;10;"FAROLA DERECHA";0;"0";0;0;0.0;0.0;1
1671;10;"CILINDRO FRENOS ";0;"0";-2;2;0.0;0.0;1
1672;10;"GUALLA FRENO MANO";0;"0";0;0;0.0;0.0;1
1673;10;"DISCOS FRENOS DUSTER 1.6";0;"0";-45;45;0.0;0.0;1
1674;10;"PASTILLLAS";0;"0";0;0;0.0;0.0;1
1675;10;"PERA REVERSO";0;"0";0;0;0.0;0.0;1
1676;10;"BUJES TEMPLETES";0;"0";0;0;0.0;0.0;1
1677;10;"ROTURAS INFERIORES";0;"0";0;0;0.0;0.0;1
1678;10;"BATERIA 850 AMPERIOS TITANIUM";0;"0";0;0;0.0;0.0;1
1679;10;"BATERIA 900 AMP TITANIUM";0;"0";-1;1;0.0;0.0;1
1680;10;"SPENSER ";0;"0";0;0;0.0;0.0;1
1681;10;"BATERIA  850APM";0;"0";0;0;0.0;0.0;1
1682;10;"TAPA DEPOSITO REFRIGERANTE";0;"0";-7;7;0.0;0.0;1
1683;10;"CAMBIO RELE ";0;"0";0;0;0.0;0.0;1
1685;10;"MU—ECO ESTABILIZADORA";0;"0";0;0;0.0;0.0;1
1686;10;"CAUCHOS CONECTOR BOBINA";0;"0";0;0;0.0;0.0;1
1687;10;"ARREGLO PURIFICADOR ";0;"0";0;0;0.0;0.0;1
1688;10;"TUBO REFRIGERACION";0;"0";-1;1;0.0;0.0;1
1689;2;"AIP-968 FILTRO DE AIRE PARA RENAULT 2,0";114;"AIP-968";-186;300;25000.0;18000.0;2
1692;2;"AIP-670 FILTRO DE AIRE PARA LOGAN 2012 1,4";20;"AIP-670 ";-8;28;30000.0;11000.0;2
1693;2;"AIP-691 FILTRO DE AIRE PARA TWINGO";0;"AIP-691 ";-2;2;32000.0;15000.0;2
1698;10;"MUÒECOS";0;"PRE2024";0;0;0.0;0.0;2
1699;10;"BUJES";0;"PRE2024";0;0;0.0;0.0;2
1700;10;"CAUCHOS";0;"PRE2024";0;0;0.0;0.0;2
1701;10;"RODAMIENTO TRASERO DERECHO";0;"PRE2024";0;0;0.0;0.0;2
1702;10;"AMORTIGUADORES DELANTEROS";0;"PRE2024";0;0;0.0;0.0;2
1703;10;"DEPOSITO REFRIGERANTE";0;"PRE2024";0;0;0.0;0.0;2
1704;10;"CAMBIO CORREA REPARTICION";0;"0";-1;1;0.0;0.0;1
1705;10;"1/4 ACEITE";0;"PRE2024";0;0;0.0;0.0;2
1708;10;"MUÒECO ";0;"PRE2024";0;0;0.0;0.0;2
1709;10;"TERMINAL CORTA DIRECCIÛN";0;"PRE2024";0;0;0.0;0.0;2
1711;10;"AIP-667 FILTRO DE AIRE PARA RENAULT 1,6";26;"AIP-667";-147;173;0.0;10000.0;2
1712;10;"ACEITE CASTROL 20W50";0;"PRE2024";-5;5;0.0;0.0;2
1713;10;"BUJE TIJERA DELANTERA DERECHA - ATRAS";0;"PRE2024";0;0;0.0;0.0;2
1714;10;"BRAZO AXIAL IZQUIERDO";0;"PRE2024";0;0;0.0;0.0;2
1715;10;"PASTILLAS DE FRENOS";0;"PRE2024";0;0;0.0;0.0;2
1716;10;"DEPOSITO  AGUA";0;"0";0;0;0.0;0.0;1
1717;10;"BASE AMORTIGUADOR Y RODAMIENTO";0;"0";0;0;0.0;0.0;1
1718;10;"CAUCHO CARCASA DE AIRE";0;"0";0;0;0.0;0.0;1
1719;10;"MOTOR PUERTA IZQUIERDA";0;"0";0;0;0.0;0.0;1
1720;10;"CORREA DIRECCION HIDRAULICA";0;"0";0;0;0.0;0.0;1
1721;10;"EMPAQUE PRECARTER ";0;"0";-1;1;0.0;0.0;1
1723;10;"UNION MANGUERA CALEFACCION";0;"0";0;0;0.0;0.0;1
1725;10;"1/4 ACEITE MOBIL 10W30 ";0;"PRE2024";-14;14;0.0;0.0;2
1726;10;"SERVICIO ELECTRICO";0;"0";0;0;0.0;0.0;1
1727;10;"1/4 ACEITE MOTORCRAFT";0;"PRE2024";0;0;0.0;0.0;2
1730;10;"RUIDO QUE TIENE EL CARRO";0;"0";0;0;0.0;0.0;1
1731;10;"GUARDAPOLVO AMORTIGUADOR";0;"PRE2024";0;0;0.0;0.0;2
1732;10;"FUFA DE ACEITE Y REFRIGERANTE ";0;"0";0;0;0.0;0.0;1
1733;10;"FUGA DE ACEITE Y REFRIGERANTE ";0;"0";0;0;0.0;0.0;1
1734;10;"CAJA DIRECCION HIDRAULICA ";0;"0";-1;1;0.0;0.0;1
1735;10;"RETENEDORES CON CAMBIO";0;"0";0;0;0.0;0.0;1
1736;10;"RETENEDOR DE POLEA";0;"0";0;0;0.0;0.0;1
1737;10;"BASE DE TERMOSTATO";0;"0";-2;2;0.0;0.0;1
1738;10;"TUBO FRONTAL MOTOR";0;"0";0;0;0.0;0.0;1
1739;10;"JUEFO ANTIRUIDO";0;"0";0;0;0.0;0.0;1
1740;10;"JUEGO ANTIRUIDO";0;"0";0;0;0.0;0.0;1
1741;10;"CAMBIO ACEITE Y FILTRO ";0;"0";0;0;0.0;0.0;1
1742;10;"UNION MANGUERA TARRO RECUPERADOR";0;"0";0;0;0.0;0.0;1
1745;10;"1/4 ACEITE ACDELCO 20W50";0;"PRE2024";-4;4;0.0;0.0;2
1746;10;"GUIAS CULATA";0;"0";0;0;0.0;0.0;1
1747;10;"RADIADOR AVERIADO";0;"0";0;0;0.0;0.0;1
1748;10;"EMPQUE CARTER";0;"0";0;0;0.0;0.0;1
1749;10;"CAMBIO DE TERMOSTATO";0;"0";0;0;0.0;0.0;1
1750;10;"BOBINA ORIGINAL GM";0;"0";0;0;0.0;0.0;1
1751;10;"VALVULAS";0;"PRE2024";0;0;0.0;0.0;2
1752;10;"AJUSTE";0;"PRE2024";0;0;0.0;0.0;2
1753;10;"EMPAQUE TAPA FRONTAL";0;"0";0;0;0.0;0.0;1
1754;10;"PERA FRENO";0;"0";0;0;0.0;0.0;1
1755;10;"TERMINAL TNK";0;"PRE2024";0;0;0.0;0.0;2
1756;10;"TIJERAS";0;"PRE2024";0;0;0.0;0.0;2
1757;10;"EMPAQUETADURA INYECTORES";0;"0";0;0;0.0;0.0;1
1758;10;"BATERIA 900 WILLAR";0;"0";0;0;0.0;0.0;1
1759;10;"SOPORTE DERECHO MOTOR";0;"0";0;0;0.0;0.0;1
1760;10;"SENSOR ARBOL LEVAS";0;"0";-2;2;0.0;0.0;1
1761;10;"CHUPAS MORDAZAS";0;"0";0;0;0.0;0.0;1
1762;10;"TERMINAL DIRECCIÛN IZQUIERDA";0;"PRE2024";0;0;0.0;0.0;2
1763;10;"REVISION FRENOS GENERAL";0;"0";-2;2;0.0;0.0;1
1764;10;"EMPAQUE CAJA";0;"0";0;0;0.0;0.0;1
1765;10;"BOMBA AGUA DUSTER 1.6";0;"0";-119;119;0.0;0.0;1
1766;10;"SENSOR OXIGENO ";0;"0";-1;1;0.0;0.0;1
1767;10;"RETEN EJE DELANTERO";0;"0";0;0;0.0;0.0;1
1768;10;"CAMBIO DE ACEITE 10 W 40 CASTROL Y FILTROS ";0;"0";-21;21;0.0;0.0;1
1769;10;"REFRIGERANTE ROJO ACEDELCO";0;"0";0;0;0.0;0.0;1
1770;10;"BOMBILLOS";0;"PRE2024";0;0;0.0;0.0;2
1771;10;"SOPORTE INFERIOR CAJA";0;"PRE2024";0;0;0.0;0.0;2
1772;10;"SENSOR FRENO";0;"PRE2024";0;0;0.0;0.0;2
1773;10;"SOPORTE INFERIOR DE CAJA ";0;"0";-8;8;0.0;0.0;1
1774;10;"SENSOR DE  FRENO";0;"0";0;0;0.0;0.0;1
1776;10;"ARREGLO ELECTRICO";0;"0";0;0;0.0;0.0;1
1777;10;"ACEITE DE TRANSMISION ";0;"0";0;0;0.0;0.0;1
1778;10;"BOMBA AGUA DUSTER 2.0";0;"0";-192;192;0.0;0.0;1
1779;10;"DISCOS FRENOS";0;"PRE2024";0;0;0.0;0.0;2
1780;10;"LIQUIDO REFRIGERANTE";0;"PRE2024";-2;2;0.0;0.0;2
1781;10;"ALTERNADOR REGULADOR";0;"0";0;0;0.0;0.0;1
1782;10;"REGULADOR DEL ALTERNADOR";0;"0";0;0;0.0;0.0;1
1783;10;"BRAZO AXIAL  ";0;"PRE2024";0;0;0.0;0.0;2
1784;10;"TERMINAL DE DIRECCION";0;"PRE2024";-1;1;0.0;0.0;2
1785;10;"COPELAS";0;"PRE2024";0;0;0.0;0.0;2
1786;10;"THINNER";0;"0";0;0;0.0;0.0;1
1787;10;"ACEITE 1/4 CASTROL";0;"0";-6;6;0.0;0.0;1
1788;10;"PEDAL EMBRAGUE";0;"0";0;0;0.0;0.0;1
1789;10;"BOMBA PRINCIPAL EMBRAGUE";0;"0";0;0;0.0;0.0;1
1790;10;"BOMBA EMBRAGUE ";0;"0";0;0;0.0;0.0;1
1791;10;"TRANSMISION TRASERA";0;"0";0;0;0.0;0.0;1
1792;10;"EMPAQUE MULTIPLE ESCAPE";0;"0";-2;2;0.0;0.0;1
1793;10;"TARRO DE AGUA ORIGINAL";0;"0";-1;1;0.0;0.0;1
1794;10;"BOMBA ORIGINAL EMBRAGUE";0;"0";0;0;0.0;0.0;1
1795;10;"SENSOR PERA REVERSO";0;"0";-2;2;0.0;0.0;1
1796;10;"ANTERUIDO MORDAZAS";0;"0";0;0;0.0;0.0;1
1797;10;"ANTIRUIDOS MORDAZAS";0;"0";0;0;0.0;0.0;1
1798;10;"TAPONES SUSPENDER SISTEMA GAS";0;"0";0;0;0.0;0.0;1
1799;10;"CORAZA";0;"0";0;0;0.0;0.0;1
1800;10;"MANGUERA HIDRAULICO";0;"0";-5;5;0.0;0.0;1
1801;10;"BATERIA WILLARD ";0;"PRE2024";0;0;0.0;0.0;2
1802;10;"LAVADO GENERAL ";0;"0";-1;1;0.0;0.0;1
1805;10;"SOPORTE SUPERIOR CAJA ";0;"0";-4;4;0.0;0.0;1
1806;10;"CAMBIO BUJE SOPORTE SUPERIOR CAJA";0;"0";0;0;0.0;0.0;1
1807;10;"BRAZO AXIAL DERECHO";0;"PRE2024";0;0;0.0;0.0;2
1808;10;"GUARDAPOLVO EJE LADO CAJA";0;"PRE2024";0;0;0.0;0.0;2
1809;10;"LLANTA 225X70 RIN 16";0;"PRE2024";0;0;0.0;0.0;2
1810;10;"KIT REPARTICION ORGINAL";0;"0";-27;27;0.0;0.0;1
1811;10;"JUEGO LIGAS CUERPO ADMISION";0;"0";-1;1;0.0;0.0;1
1812;10;"FUNDA DE MEDIR ACEITE";0;"0";0;0;0.0;0.0;1
1813;10;"GUAYA ACELERADOR";0;"0";0;0;0.0;0.0;1
1814;10;"ACPM";0;"0";-1;1;0.0;0.0;1
1815;10;"PUNTA EJE INTERNA";0;"PRE2024";0;0;0.0;0.0;2
1816;10;"VALVULINA";0;"PRE2024";0;0;0.0;0.0;2
1817;10;"1/4 ACEITE MOTOR";0;"0";0;0;0.0;0.0;1
1818;10;"BOSTER INSTALADO";0;"0";0;0;0.0;0.0;1
1819;10;"MANGUERA PURIFICADOR";0;"0";0;0;0.0;0.0;1
1820;10;"FILTROS AIRE Y ACEITE";0;"PRE2024";0;0;0.0;0.0;2
1821;10;"PERA DE ACEITE Y MANO DE OBRA ";0;"0";0;0;0.0;0.0;1
1822;10;"CA—A DE DIRECCION";0;"0";0;0;0.0;0.0;1
1824;10;"TUBO MANGUERA";0;"0";0;0;0.0;0.0;1
1825;10;"AUTOMATICO DERECHO";0;"0";0;0;0.0;0.0;1
1826;10;"RECTIFICACION RINES";0;"0";0;0;0.0;0.0;1
1827;10;"PENDIENTE SALDO DE 260000";0;"0";0;0;0.0;0.0;1
1828;10;"REVISION Y GRADUACION FRENOS TRASEROS";0;"0";0;0;0.0;0.0;1
1829;10;"RECTIFICACION TORNILLOS";0;"0";0;0;0.0;0.0;1
1830;10;"CAMBIO CUERPO ACELERACION GARANTIA 1 A—O";0;"0";0;0;0.0;0.0;1
1831;10;"MANIJA PUERTA DELANTERA CONDUCTOR Y TRASERA ";0;"0";0;0;0.0;0.0;1
1832;10;"EMPAQUE DISTRIBUIDOR";0;"0";0;0;0.0;0.0;1
1833;10;"JUEGO PATINES CORREA ACCESORIOS";0;"0";0;0;0.0;0.0;1
1834;10;"TUBO CALEFACCION CHERY";0;"0";0;0;0.0;0.0;1
1835;10;"UNION EN T";0;"0";0;0;0.0;0.0;1
1836;10;"MANGUERA CALEFACCION CHERY";0;"0";0;0;0.0;0.0;1
1837;10;"MANGUERAS RADIADOR Y T ";0;"0";0;0;0.0;0.0;1
1839;10;"1/8 ACEITE MOTOR";0;"PRE2024";0;0;0.0;0.0;2
1840;10;"ARREGLO AIRE ACONDICIONADO";0;"0";0;0;0.0;0.0;1
1841;10;"LIMPIADOR  INYECTORES";0;"0";0;0;0.0;0.0;1
1842;10;"GUARDAPOLVO DERECHO";0;"0";-1;1;0.0;0.0;1
1843;10;"TUBO CALEFACCION ORG";0;"0";-32;32;0.0;0.0;1
1844;10;"CONTROL CAMBIOS ";0;"0";0;0;0.0;0.0;1
1845;10;"RETEN VOLANTE";0;"0";0;0;0.0;0.0;1
1846;10;"CAMBIO BUJES PRENSA";0;"0";0;0;0.0;0.0;1
1847;10;"RODAMIENTO DELANTERO IZQUIERDO";0;"PRE2024";0;0;0.0;0.0;2
1848;10;"BUJIAS ORIGINALES";0;"0";-9;9;0.0;0.0;1
1849;10;"CORREA HIDRAULICO ORIGINAL";0;"0";0;0;0.0;0.0;1
1850;10;"CORREA ACCESORIOS ORIGINAL";0;"0";-21;21;0.0;0.0;1
1851;10;"TENSOR CORREA ACCESORIOS";0;"0";-2;2;0.0;0.0;1
1852;10;"HORQUILLA ";0;"0";-2;2;0.0;0.0;1
1853;10;"EMPAQUE TAPA CAJA";0;"0";0;0;0.0;0.0;1
1854;10;"RETENEDOR DE VOLANTE";0;"0";0;0;0.0;0.0;1
1855;10;"ARREGLO CAJA ";0;"0";0;0;0.0;0.0;1
1856;10;"BUJES CONTROL CAMBIOS";0;"0";0;0;0.0;0.0;1
1857;10;"SOPORTE CAJA VELOCIDADES";0;"0";0;0;0.0;0.0;1
1858;10;"GUAYA CONTROL CAMBIOS ";0;"0";0;0;0.0;0.0;1
1859;10;"GUAYA SELECTORA";0;"0";0;0;0.0;0.0;1
1860;10;"UNIDAD DELANTERA";0;"0";0;0;0.0;0.0;1
1861;10;"LLEGA EN GRUA";0;"0";0;0;0.0;0.0;1
1862;10;"CLOSH  (PRENSA, DISCO, BALIBOMBA) INSTALADO";0;"0";-79;79;0.0;0.0;1
1863;10;"CONECTOR PERA DE ACEITE ";0;"0";0;0;0.0;0.0;1
1864;10;"KIT EMGRAGUE";0;"0";0;0;0.0;0.0;1
1865;10;"CILINDRO FRENOS DELANTEROS";0;"0";0;0;0.0;0.0;1
1866;10;"CILINDRO FRENOS TRASEROS";0;"0";-3;3;0.0;0.0;1
1867;10;"TAPA TAIMER";0;"0";0;0;0.0;0.0;1
1868;10;"MANGUERA GASOLINA";0;"0";0;0;0.0;0.0;1
1869;10;"MANGUERA TANQUE REFRIGERANTE";0;"0";0;0;0.0;0.0;1
1870;10;"SENSOR MAC";0;"0";0;0;0.0;0.0;1
1871;10;"RELE Y CONECTOR";0;"0";0;0;0.0;0.0;1
1872;10;"BOMBA PRINCIPAL CLOSH";0;"0";-8;8;0.0;0.0;1
1873;10;"CL0SH";0;"0";0;0;0.0;0.0;1
1874;10;"KIT DE CLOSH, MANO DE OBRA, ACEITE";0;"0";0;0;0.0;0.0;1
1875;10;" PASTILLAS FRENOS";0;"PRE2024";0;0;0.0;0.0;2
1876;10;"SILINDROS DE FRENO TRASEROS";0;"PRE2024";0;0;0.0;0.0;2
1877;10;"TAPONES BLOQUE";0;"0";0;0;0.0;0.0;1
1878;10;"MANGUERA CAJA -ACEITE";0;"0";0;0;0.0;0.0;1
1879;10;"REPARACION TRANSMISION TRASERA";0;"0";0;0;0.0;0.0;1
1880;10;"ACEITE 20 W 50 NISSAN SELLADO";0;"0";0;0;0.0;0.0;1
1881;10;"BOBINA ORIGINAL ";0;"0";0;0;0.0;0.0;1
1882;10;"PLATINOS Y CONDESADOR";0;"0";0;0;0.0;0.0;1
1883;10;"BALANCEO";0;"PRE2024";0;0;0.0;0.0;2
1884;10;"COPELA AMORTIGUADOR";0;"PRE2024";0;0;0.0;0.0;2
1885;10;"RODAMIENTO COPLA";0;"PRE2024";0;0;0.0;0.0;2
1886;10;"ARREGLO ALTERNADOR ";0;"0";0;0;0.0;0.0;1
1887;10;"ARREGLO ROTOR";0;"0";0;0;0.0;0.0;1
1888;10;"CAMBIO ESCOBILLAS";0;"0";0;0;0.0;0.0;1
1889;10;"CAMBIO REGULADOR";0;"0";0;0;0.0;0.0;1
1890;10;"REVICION DE FRENOS";0;"PRE2024";0;0;0.0;0.0;2
1891;10;"T  PARA MANGUERAS ";0;"0";0;0;0.0;0.0;1
1892;10;"KIT ACCESORIOS SIN AIRE";0;"0";0;0;0.0;0.0;1
1893;10;"PASTILLAS FRENOS ORG";0;"0";0;0;0.0;0.0;1
1896;10;"ACEITE MOTORCRAFT 5W/30";0;"PRE2024";-16;16;0.0;0.0;2
1897;10;"BUJES HORQUILLA";0;"0";0;0;0.0;0.0;1
1898;10;"RODAMIENTOS CAÒA DIRECCION";0;"0";0;0;0.0;0.0;1
1899;10;"RODAMIENTOS DELANTEROS SNR CON ABS";0;"0";-4;4;0.0;0.0;1
1900;10;" COPELAS";0;"0";-4;4;0.0;0.0;1
1901;10;"RODAMIENTOS COPELAS";0;"0";-142;142;0.0;0.0;1
1902;10;"AMORTIGUADORES DELANTEROS ORG";0;"0";-17;17;0.0;0.0;1
1903;10;"EMPAQUE BASE CUERPO ACELERACION";0;"0";0;0;0.0;0.0;1
1904;10;"RODAMIENTOS FRENOS ABS DUSTER 1.6";0;"0";0;0;0.0;0.0;1
1905;10;"RIEL INYECTORES";0;"0";-1;1;0.0;0.0;1
1906;10;"TAPA REFRIGERANTE ORG";0;"0";-8;8;0.0;0.0;1
1907;10;"BOMBA CLOSH";0;"0";0;0;0.0;0.0;1
1908;10;"COLECTOR DE ADMISION";0;"0";0;0;0.0;0.0;1
1909;10;"SENSOR TEMPERATURA  ";0;"0";-2;2;0.0;0.0;1
1910;10;"FLOTADOR COMBUSTIBLE  ";0;"0";0;0;0.0;0.0;1
1911;10;"CAMBIO DE ACEITE MOBIL 10W30";0;"0";0;0;0.0;0.0;1
1912;10;"MANGUERA CUERPO DE ACELERACION ";0;"0";0;0;0.0;0.0;1
1913;10;"MANO DE OBRA SINCRONIZAR MOTOR ";0;"0";0;0;0.0;0.0;1
1914;10;"BAJAR BOMBA DE INJECCION ";0;"0";0;0;0.0;0.0;1
1915;10;"ESCOBILLAS ALTERADOR ";0;"0";0;0;0.0;0.0;1
1916;10;"SEMI EJE Y TRACCION";0;"0";0;0;0.0;0.0;1
1917;10;"SEMI EJE Y TRACCION CON MANO DE OBRA";0;"0";0;0;0.0;0.0;1
1920;10;"FILTRO COMBUSTIBLE ORIGINAL";0;"PRE2024";0;0;0.0;0.0;2
1921;10;"CAUCHOS EJE HOMOLOGADOS";0;"0";0;0;0.0;0.0;1
1922;10;"CAUCHOS EJE HOMOLOGADOS COMPLETOS";0;"0";0;0;0.0;0.0;1
1923;10;"BALIBOMBA DUSTER 1.6";0;"0";-1;1;0.0;0.0;1
1924;10;"TUERCA EJE ";0;"0";0;0;0.0;0.0;1
1925;10;"CAMBIO RODAMIENTO Y FRENOS";0;"0";0;0;0.0;0.0;1
1926;10;"BUJIAS 2 ELECTRODOS";0;"0";0;0;0.0;0.0;1
1927;10;"TORNILLOS PROTECTOR";0;"0";-26;26;0.0;0.0;1
1928;10;"ACEITE MOVIL 20W50";0;"PRE2024";0;0;0.0;0.0;2
1930;10;"SE CAMBIO TUBO CALEFACCION";0;"0";0;0;0.0;0.0;1
1931;10;"TAPA Y ESCOBILLAS";0;"0";0;0;0.0;0.0;1
1932;10;"POLEA ALTERNADOR ";0;"0";-2;2;0.0;0.0;1
1933;10;"RECTIFICADA DE RINES";0;"0";0;0;0.0;0.0;1
1934;10;"CAMBIO DE ACEITE MOTOR";0;"PRE2024";0;0;0.0;0.0;2
1935;10;"MANGUERA TUBO TERMOSTATO";0;"0";0;0;0.0;0.0;1
1936;10;"CASQUETERIA MOTOR";0;"0";0;0;0.0;0.0;1
1937;10;"CORREAS DE ACCESORIOS  ";0;"0";0;0;0.0;0.0;1
1938;10;"CAMBIO DE ACEITE Y FILTROS";0;"0";-1;1;0.0;0.0;1
1939;10;"RUIDO AL GIRAR DIRECCION";0;"0";0;0;0.0;0.0;1
1940;10;"SOPORTE CAJA INFERIOR";0;"0";-1;1;0.0;0.0;1
1941;10;"ACEITE 5 W 30 MOTOCRAFT";0;"0";0;0;0.0;0.0;1
1942;10;"VALVULAS DE LLANTAS";0;"PRE2024";0;0;0.0;0.0;2
1943;10;"SOPORTE CAJA SUPERIOR ORG INSTALADO";0;"0";0;0;0.0;0.0;1
1944;10;"CAJA SOPORTE SUPERIOR ORG";0;"0";0;0;0.0;0.0;1
1945;10;"ACEITE ELF 10W40 ";0;"PRE2024";-107;107;0.0;0.0;2
1946;10;"ACEITE ACEDELCO 5W30";0;"PRE2024";0;0;0.0;0.0;2
1949;10;"CAMBIO DE DISCOS";0;"PRE2024";0;0;0.0;0.0;2
1950;10;"BOMBA AGUA  ";0;"0";-12;12;0.0;0.0;1
1951;10;"EMPAQUE CULATA  ";0;"0";-4;4;0.0;0.0;1
1952;10;"ACEITE 10 W 40 ELF CON FILTRO";0;"0";0;0;0.0;0.0;1
1953;10;"CON FILTROS, EL CLIENTE LO LLEVA PARA CAMBIARLO";0;"0";0;0;0.0;0.0;1
1954;10;"FILTRO DE ACEITE   ";0;"PRE2024";0;0;0.0;0.0;2
1955;10;"BOMBA GASOLINA ORIGINAL";0;"0";-2;2;0.0;0.0;1
1956;10;"KIT REPARTICION  ";0;"0";-14;14;0.0;0.0;1
1957;10;"ACEITE MOTOR ELF 5W40 DUAL ";0;"PRE2024";0;0;0.0;0.0;2
1958;10;"AMORTIGUADORES TRASEROS ORG";0;"0";-5;5;0.0;0.0;1
1959;10;" SWITCH ELEVADRIOS DOBLE ";0;"0";0;0;0.0;0.0;1
1960;10;"SWITCH SENCILLO";0;"0";0;0;0.0;0.0;1
1961;10;"ARREGLO MANTENIMIENTO ALTERNADOR";0;"0";0;0;0.0;0.0;1
1962;10;"ACEITE 10 W 40 1/4";0;"0";0;0;0.0;0.0;1
1963;10;"LLANTA 215/65R16";0;"PRE2024";0;0;0.0;0.0;2
1964;10;"LLANTA KUMHO 215/65R16";0;"PRE2024";0;0;0.0;0.0;2
1965;10;"CINTILLA AIR BAG";0;"0";-1;1;0.0;0.0;1
1966;10;"ACEITE  20 W 50 MOBIL";0;"0";0;0;0.0;0.0;1
1967;10;"ACEITE 10 W 30 NISSAN";0;"0";0;0;0.0;0.0;1
1968;10;"PILA COMBUSTIBLE";0;"0";0;0;0.0;0.0;1
1969;10;"JUEGO TORNILLOS PROTECTOR";0;"0";-12;12;0.0;0.0;1
1970;10;"ACEITE MOTOR MOBIL 10W30";0;"PRE2024";-4;4;0.0;0.0;2
1971;10;"PASTILLAS DE FRENOS CERAMICA TITANIUM";0;"PRE2024";0;0;0.0;0.0;2
1972;10;"POTE DE GRASA LITIO";0;"PRE2024";0;0;0.0;0.0;2
1973;10;"BALIBOMBA CLOSH";0;"0";0;0;0.0;0.0;1
1974;10;"POLEA ALTERNADOR, RODAMIENTOS ,ESCOBILLAS";0;"0";0;0;0.0;0.0;1
1975;10;"PASTILLAS DE FRENO KOLEOS";0;"0";0;0;0.0;0.0;1
1976;10;"SENSOR ABS";0;"0";0;0;0.0;0.0;1
1977;10;"RODAMIENTO CON ABS";0;"0";0;0;0.0;0.0;1
1978;10;"FUNDA MEDIDORA ACEITE ";0;"0";-6;6;0.0;0.0;1
1979;10;"RODAMIENTOS BASE AMORTIGUADOR";0;"0";0;0;0.0;0.0;1
1980;10;"TIRANTAS AMORTIGUADOR";0;"0";0;0;0.0;0.0;1
1981;10;"PARCHES PARA DESPINCHAR";0;"PRE2024";0;0;0.0;0.0;2
1982;10;"RETEN CAJA LADO TRANSFER  ORG ";0;"0";0;0;0.0;0.0;1
1983;10;"BUJES BARRA ESTABILIZADORA CENTRALES";0;"0";-12;12;0.0;0.0;1
1984;10;"BUJES BARRA ESTABILIZADORA PUNTA";0;"0";-2;2;0.0;0.0;1
1985;10;"TENSORA DERECHA";0;"0";0;0;0.0;0.0;1
1986;10;"GRADUAR FRENO AUTOMATICO ";0;"0";0;0;0.0;0.0;1
1987;10;"CLOSH COMPLETO";0;"0";-5;5;0.0;0.0;1
1988;10;"RODAMIENTOS CAJA";0;"0";0;0;0.0;0.0;1
1989;10;"BASE TREN CORREDIZO";0;"0";0;0;0.0;0.0;1
1990;10;"FILTRO GASOLINA  ";0;"0";0;0;0.0;0.0;1
1991;10;"RETEN EJE BOMBA ACEITE";0;"0";0;0;0.0;0.0;1
1992;10;"EMPAQUE BOMBA ACEITE ";0;"0";-1;1;0.0;0.0;1
1993;10;"BATERIA 750 ";0;"0";0;0;0.0;0.0;1
1994;10;"EMPAQUE BOMBA METALICO";0;"0";0;0;0.0;0.0;1
1995;10;"JUEGO DE ORING";0;"0";0;0;0.0;0.0;1
1996;10;"BASE PULPO";0;"0";0;0;0.0;0.0;1
1997;10;"CAMBIO DE CARTER Y MANO DE OBRA";0;"0";0;0;0.0;0.0;1
1998;10;"ABRAZADERAS METALICAS 5";0;"0";-5;5;0.0;0.0;1
1999;10;"TIENE 98200 KM REAL ASI SE TOMA EL CAMBIP DE ACEIT";0;"0";0;0;0.0;0.0;1
2000;10;"GRADUACION BANDA TRASERA IZQ";0;"0";0;0;0.0;0.0;1
2001;10;"MANGUERA DE RETORNO DE SISTEMA C.A";0;"0";0;0;0.0;0.0;1
2002;10;"MANGUERA PRINCIPAL";0;"0";0;0;0.0;0.0;1
2003;10;"BASE TERMOSTATO COMPLETA ORG";0;"0";-17;17;0.0;0.0;1
2004;10;"ACEITE 10 W 40 ELF  ";0;"0";0;0;0.0;0.0;1
2005;10;"RUEDA DE REPUESTO";0;"0";0;0;0.0;0.0;1
2006;10;"LLANTA DE REPUESTO";0;"0";0;0;0.0;0.0;1
2007;10;"RECTIFICAR RINES";0;"0";0;0;0.0;0.0;1
2008;10;"JUEGO DE ORING INYEVTORES";0;"0";0;0;0.0;0.0;1
2009;10;"BOMBA GARANTIA";0;"0";-2;2;0.0;0.0;1
2010;10;"BOMBA GASOLINA  ";0;"0";-4;4;0.0;0.0;1
2011;10;"GRADUACION TRASERA DERECHA";0;"0";-2;2;0.0;0.0;1
2012;10;"TUBO PULPO ";0;"0";-13;13;0.0;0.0;1
2013;10;"JUEGO DE TORNILLOS  PROTECTOR";0;"0";-5;5;0.0;0.0;1
2014;10;"GUAYA CLOSH";0;"0";-6;6;0.0;0.0;1
2015;10;"GARANTA GUAYA";0;"0";0;0;0.0;0.0;1
2016;10;"SOLDADURA";0;"0";0;0;0.0;0.0;1
